app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features
Telegram,org.telegram.messenger,COMMUNICATION,3732dabe-71d2-4218-a6da-d61093a20e22,Good,"Thank you for your review, we appreciate it!",Hamisi Mwagogo,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,187d3722-4a90-44e1-984c-d0275ea7b4fc,Xanat Mongolia,,Shirsha Hanat,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,0ee1f563-5f54-4eb9-bc2e-9f320363a92c,Best of best,,Tsion Ayalew,5,"Nov 01, 2024",best
Telegram,org.telegram.messenger,COMMUNICATION,a01a3d0f-2bb6-40bd-a70c-57bd0cc4fb97,AhmadArmiyau,,Ahmad Armiyau,5,"Nov 01, 2024",Arm
Telegram,org.telegram.messenger,COMMUNICATION,c0b0772b-f5ae-4aff-83c7-df8c0838b09b,App is continuously in loading state even though the internet connection is Good 🫣,,Hoary Man,5,"Nov 01, 2024",connection
Telegram,org.telegram.messenger,COMMUNICATION,94cd75a9-c8db-4769-a899-4c22d3e89a09,no it will mess up ur phone,,Kimberly Rickerson,3,"Nov 01, 2024",mess up ur
Telegram,org.telegram.messenger,COMMUNICATION,015405a8-ebd4-40ef-8acc-d1b0e975c617,ኦሮሚየ ትምርትብሮ,,abdurazak,3,"Nov 01, 2024",ኦሮሚየ
Telegram,org.telegram.messenger,COMMUNICATION,71a594e2-dc6d-47c6-ae2e-57a57c9f25eb,Happy,,Monirul Islam,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,16f21720-2bd0-40d8-8089-dce859e16dfd,I am new to this app trying to understand how to use it,,Alice Jarman,3,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ee8fb253-2976-445b-a318-8c9521587720,Pathetic and scammer..plz don't download,,Gv Bhargyatm,1,"Nov 01, 2024",Pathetic;mer
Telegram,org.telegram.messenger,COMMUNICATION,a816feab-c24f-4997-9fd9-4f1297917af5,Nice app,We're glad that you're enjoying Telegram. Thank you for your review!,MD Foyes,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,93192747-5576-47e1-898b-34eaecfa9c42,Nice app 👍,Thank you for your feedback,Bharat Ramdas Gondaliya,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,86c80f80-b1d0-44d6-9052-3323ec06d1e2,Banglod esh Banglalink sin Login code sms problen,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Al Mohaimin,4,"Nov 01, 2024",Bangla
Telegram,org.telegram.messenger,COMMUNICATION,22575d2a-f372-4a45-879b-c45206f36a2b,Cup,We're sorry to see your 1-star rating. Could you please share more details about the issues you're facing? Your feedback is crucial for us to improve. Thank you!,Chandan Maurya,1,"Nov 01, 2024",Cup
Telegram,org.telegram.messenger,COMMUNICATION,b0bd06fb-5f55-45c5-9e05-cd7e086fdf91,"Stupid app...they are real cheater,, trying to promote their ton network",,Doraemon Fan Club,1,"Nov 01, 2024",ton
Telegram,org.telegram.messenger,COMMUNICATION,e89bc8bc-aa68-480f-8331-3d1ec06c5bdc,Biggest scam apps somany scammer bot in telegram,We take scams very seriously. Please report any suspicious activity to us and we will take appropriate action. You can report cases directly to abuse@telegram.org or in-app to @NoToscam. Thank you.,mahmudul hasan,1,"Nov 01, 2024",bot;telegram
Telegram,org.telegram.messenger,COMMUNICATION,8c622ac0-d5e3-4fdd-b932-b1625aecee08,Fraud mining bots.... It deserves minus stars for every single telegram star.,,Sushant Kishor,1,"Nov 01, 2024",bot;telegram
Telegram,org.telegram.messenger,COMMUNICATION,d3972fcb-1f00-4241-9511-0b2c688cfea0,Good facilities,,Vipul Pachauri,5,"Nov 01, 2024",facilities
Telegram,org.telegram.messenger,COMMUNICATION,3955e779-9690-4c5e-ac28-23ed3292c5e0,Good,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",ANIME Hub,4,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,99f06e2b-ecfc-4cab-9155-367639e2d783,Sanjay Kumar Saha Sanjay Kumar Saha,,Sanjay Kumar,5,"Nov 01, 2024",Sanjay;Sah;San;Sah
Telegram,org.telegram.messenger,COMMUNICATION,867cbac4-3f2d-40a6-8a23-7b76d7ce4ea8,Tigist teshome,,tigist lema,2,"Nov 01, 2024",Tigist;tes
Telegram,org.telegram.messenger,COMMUNICATION,5383e6a4-e623-4e5b-a761-17e207f5d357,Yas,,Partik Vairale,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,5e9030aa-6c8f-4fa8-8180-e4cb32243cf4,Nise,"We're sorry to see your 1-star rating. If there's any specific issue you're facing or feedback you'd like to share, please let us know how we can help or improve. Your experience is important to us!",jabar khaskheli,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,582cbbdc-c94e-475d-8363-2f6e09b4e749,I love thi App so much have good services,"Thank you for your feedback! If you like Telegram, consider changing your review to 5 stars (a positive rating).",Tanaka Chiunye,1,"Nov 01, 2024",thi;services
Telegram,org.telegram.messenger,COMMUNICATION,f9b79985-abdf-4582-b089-5368611bb0b2,Thanks you for app,,Shezan Sheikh,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,fecd51e8-a946-4c4f-b277-00ab3c17f632,Worst experience,"Are you having an issue with the app? If so, please update the review text here to explain the problem and I may be able to help.",Praneeth Babu,1,"Nov 01, 2024",Worst
Telegram,org.telegram.messenger,COMMUNICATION,e89d40be-7737-4a15-aa5b-6fa4ea50bd23,supper,,Saha Vlogs 1976,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,8738575a-5ede-4f1c-adb0-abf1eeee00c7,သုံးမည်,,nandar lay,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c58dfbc2-22ff-409f-a20e-53202d8a370a,very good,Thank you very much for your kind words!,Kay Zin,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,94858b6a-e0c6-45b5-a920-eb87df81be1f,Good,"Thank you for your review, we appreciate it!",EK ANN,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,405853c9-295e-4029-9038-52c2e1184db2,Help as,,Yeworkwuha Ameshe,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,11fdc119-4963-4476-a801-9d08c68d5b10,There will problem in movies with high quality 720 or 1080 to save to gallery please solve this problem,,Aryan Raj,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,74221d0a-cbe7-4e16-b0bf-b86e19aa6762,Super,,Sameer Daabh,5,"Nov 01, 2024",Super
Telegram,org.telegram.messenger,COMMUNICATION,4f97301e-76b6-4c54-b6a3-c906882ba197,Nice app,"Thank you for your review, we appreciate it!",Shiva Andotra,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,210d1e88-1144-4e4c-9067-15cec43f5cd7,Education have been easy by this app,,Vikash Mourya,5,"Nov 01, 2024",Education
Telegram,org.telegram.messenger,COMMUNICATION,b82639b1-565d-49a6-84a4-2328d0236b5f,Thank you Durov🤗,,Ruxshona Ma'rufjonova,5,"Nov 01, 2024",Durov
Telegram,org.telegram.messenger,COMMUNICATION,016b6075-72f9-491c-b8ad-bc92c8286ee9,Everything is going well,,Abdulmalik Bashir,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,91978b2a-c7a8-46c7-aff1-46f5c6a5d3cc,Talegram,,Sadiii Khan,1,"Nov 01, 2024",Talegram
Telegram,org.telegram.messenger,COMMUNICATION,a0bf9682-3630-406f-95a4-ec986a40e9f2,Very nice,"Thank you for your review, we appreciate it!",Adarsh aditya,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3740b5df-6cf1-43df-9f38-05a68b371307,Very good condition,,Ebrahim Khalil,5,"Nov 01, 2024",condition
Telegram,org.telegram.messenger,COMMUNICATION,ee0b3188-7674-45ec-8a66-7b3e846b49c1,Nice,We're glad that you're enjoying Telegram. Thank you for your review!,Md Ashik Hasan,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1d1eba47-4e0a-48b4-b64b-2bab7b2942f9,I installed telegram and they banned my number for unknown reason.i would definitely like to know why. It's embarrassing.,"Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",Avinash,1,"Nov 01, 2024",telegram;It'
Telegram,org.telegram.messenger,COMMUNICATION,e2c20e6d-eebb-4464-aa75-4bdf38dad6ac,Nothing special,"Are you having an issue with the app? If so, please update the review text here to explain the problem and I may be able to help.",akash Vitkar,4,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,a4c2ba1a-4d5a-4d7b-8fd2-34d6099e7399,Nice,"Thank you for your review, we appreciate it!",Nishanth Chunakkara,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,59c06cd6-cf3e-4688-a4ee-c846892008e0,More than better,,Hein Star,5,"Nov 01, 2024",More
Telegram,org.telegram.messenger,COMMUNICATION,9666d681-a850-44f0-9d42-503f4f6eb792,So hard to create an account,"We're sorry you had issues with the login process. Please make sure your phone number is able to receive SMS messages or calls, and check you have Google Play Services installed and updated to the latest version. Also try to reboot your device.",Ellias Castillote,1,"Nov 01, 2024",account
Telegram,org.telegram.messenger,COMMUNICATION,3eb49291-4f13-40d4-84f0-e1ee2579fbe2,nice,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",ko nyein,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c7a8f17d-c6b3-4c8f-8eb8-923729996751,I cant save my file in media whyyy??,,Parham Najafi fakher,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,28f86afe-7c1e-43d9-ad82-ea380072bff2,আমার কোড আসতেছেনা,,Irfan Hojor,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,a5c95dc3-4203-4990-96da-1fd0d22d87ee,the app is not function scam app,,Esmael Angcona,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,489932bb-fb2c-4ed5-841b-e1a6ad3d24da,Gud,,Surjit Patnaik,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,7e279087-8ce9-44b1-8cf3-b57ce54abd7c,Super delay bro,,Yohan Banawa,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,64a61ea5-dce0-48d3-980a-20b0d5825e36,NARUTO NARITO,,Nithya mary,5,"Nov 01, 2024",RITO
Telegram,org.telegram.messenger,COMMUNICATION,4bac0c12-742e-4a7b-8854-6e68b6469a82,Can't use it anymore on my new phone. I don't receive the code for the initial registration,"Lamento saber que está com dificuldades para receber o código SMS. Primeiro, certifique-se de estar usando o app oficial do Telegram e de ter inserido corretamente o seu número. Verifique também se seu plano de celular aceita SMS e se está atualmente ativo. Caso esteja usando uma VPN no seu dispositivo, por favor, desative-a antes de fazer login.",Gonzalo Nieto,1,"Nov 01, 2024",Can';registration
Telegram,org.telegram.messenger,COMMUNICATION,f33ef8a7-af9f-4c12-90c1-7cca640dc7bc,"I switched the network to 3G it's back working, thank you",I’m sorry that the app is currently not working perfectly for you. Could you please give more details? I’ll do my best to help.,Aka El_Franklyn,2,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,fa155006-fd5f-43a5-b590-0d35208e1665,Ggoo,,Karan Dahire,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,0cf77c8b-902f-46d9-9cf7-d30e011ba8ab,Good 👍,"Thank you for your feedback! If you like Telegram, consider changing your review to 5 stars (a positive rating).",Noorain ali,4,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,e4c11349-40f8-408a-bb16-1f5e5b278c6e,Code not send,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Arifatun Zannat,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,7ca0bcb1-3b9e-4334-ab1b-c6de3bd76562,The verification code does not come.,,Arafat Rahman,5,"Nov 01, 2024",The;verification
Telegram,org.telegram.messenger,COMMUNICATION,99e73e68-cf5a-4ba9-85e9-b0ba5205794b,Telegram is a super app,,Athees Athees,5,"Nov 01, 2024",Telegram
Telegram,org.telegram.messenger,COMMUNICATION,c4d4cf1f-643a-4c27-8b83-4ecf526e305f,Good,Thank you very much for your kind words!,Bindyo Jeph,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,54c91e13-e73e-49cc-9e48-9ccc30c5ba13,Wow,,Shihab Kan,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ea9ea84b-4406-48b3-b3db-3132e0ad51eb,Tot,,Ty Nguyen,5,"Nov 01, 2024",Tot
Telegram,org.telegram.messenger,COMMUNICATION,30b93c47-90c9-4c94-932e-8991806ace63,Good project 👍,,Arjun Sharma,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1a2baeae-2b59-4577-a6bd-8513534ff128,"I didn't know they can just block my number anytime they want. I haven't even done anything to give them reasons to block my number. Now, I don't know how to retrieve files that are saved on my account.","Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.

",Ting Bangcola,1,"Nov 01, 2024",files
Telegram,org.telegram.messenger,COMMUNICATION,7ce9d482-ca88-4bf5-a520-258a2b00c289,Good,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",Asaad Farid,4,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,30ad9a39-fd6d-48ca-8af5-2238f07f8859,Nic,,md mostakin mia,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,627569b2-0563-41cb-8756-cfc0ed2fdf60,Very poor system.log in code not send and internal error occour too many.And customer Support team is bad no reply.,,Myo Ko Ko,3,"Nov 01, 2024",log;customer Support team
Telegram,org.telegram.messenger,COMMUNICATION,c9e1fe60-41af-40b6-99f4-d01789671f70,Bangladesh bnglalink sim code sms problem,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Opu Opu,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ababa24b-31fe-45fc-ad4c-b30b48ebc02e,hninShweSin,,May Pale,1,"Nov 01, 2024",weSin
Telegram,org.telegram.messenger,COMMUNICATION,188ea418-ee99-4a82-a8ab-a8a72a44664c,Bangladesh Banglalink SIM login code SMS problem,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Arko mirza,1,"Nov 01, 2024",Bangla
Telegram,org.telegram.messenger,COMMUNICATION,22ec1bf1-63e5-4499-8ce1-cd3fa3d9a60f,CIA can't track you down even if you're global pirate,,teno mas,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,63b66e3f-7817-40ff-83df-b36737a9e57f,This is the best app I ever used,,Iman Heydari,5,"Nov 01, 2024",This
Telegram,org.telegram.messenger,COMMUNICATION,f1311df4-27ae-493e-9772-86254856dd79,This app is good and it may help you achieve your goals when you use and use it wisely.i may help those who are having difficulties in learning also to learn,,Mathew Sackey,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,b457d85d-26a2-4a77-9f27-0145ea2c769b,Conform code problem ⚠️,,Aaaa Bbbb,1,"Nov 01, 2024",Conform
Telegram,org.telegram.messenger,COMMUNICATION,9d0bbc36-5271-4712-bc8f-4e752b436499,Bangladesh Banglalink sim Login Code sms problem,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Akib ur Rahman,1,"Nov 01, 2024",Bangla
Telegram,org.telegram.messenger,COMMUNICATION,e6a0773f-300a-496a-a569-f8812a8b0c92,Such a rubbish aap It is not sending any code can't even sign in,"We're sorry to hear that. Please make sure you're using the official Telegram app. Verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Arpita,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,d6a91a44-8a1a-42f6-9a99-67b11cabe0b3,খুবই ভাল,We're glad that you're enjoying Telegram. Thank you for your review!,Md. Abdul Malek,5,"Nov 01, 2024",খুবই
Telegram,org.telegram.messenger,COMMUNICATION,c70ee6d9-2757-4d8f-874d-6242e4aee54a,Awesome,We're glad that you're enjoying Telegram. Thank you for your review!,Elizabeth Valiente,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3a1678b1-7cab-414e-86d4-c7ec1f6d4895,Can't watch movie after updated the app. Just only picture can see.,,su su,2,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ac913b8b-e425-4d46-8e73-4a86b78e8835,all mining doesn't work,,AHMAD MUHAMMAD,1,"Nov 01, 2024",mining
Telegram,org.telegram.messenger,COMMUNICATION,d82770e7-51f1-4973-8aa6-61fb138bf360,My downloads cancel and restart from the beginning after going far. Please see to this,,Ogunloye Jumoke,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,4252c4be-69ad-4d9a-a445-41d98ce7d492,good app I can download videos and watch it. The problem I have is I don't like links for videos.,,kam kim,4,"Nov 01, 2024",download videos
Telegram,org.telegram.messenger,COMMUNICATION,b2e01330-ce97-48ee-80ed-24ff2c73c75f,Good,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",Palla Nagaraju,4,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,f9a8191a-877a-448f-a86e-3f7dbc416b1d,My favorite app,,Nupur Akter,5,"Nov 01, 2024",app
Telegram,org.telegram.messenger,COMMUNICATION,d06d0a2b-4a5a-43c3-b4e3-6e4185f51a9a,Thatti,,thati phyoe တရုတ်,5,"Nov 01, 2024",That
Telegram,org.telegram.messenger,COMMUNICATION,b02d2366-3ae9-4b05-9de8-19c2d375d119,Good,"Thank you for your review, we appreciate it!",Hannah Mary,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,dd70964e-9691-441d-993e-a219c3236812,Better,"Thank you for your feedback! If you like Telegram, consider changing your review to 5 stars (a positive rating).",Ethio youtube,1,"Nov 01, 2024",Better
Telegram,org.telegram.messenger,COMMUNICATION,3a5afad2-54ac-4df2-8b48-e7d56a3b2a5d,good,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",Ephrem Hailu,3,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,da5bfc03-0742-4f29-b2b4-5c2a1f8c348d,Good,"Thank you for your review, we appreciate it!",mr hridoy009,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,2726d046-b405-4488-afed-92018e397565,Helpful,,Yimam surname,5,"Nov 01, 2024",Helpful
Telegram,org.telegram.messenger,COMMUNICATION,b81e6b2d-214f-40c8-8bd6-468e034ae3f7,Is a verygood app to receive and delivered important message...,,احمد محمد,5,"Nov 01, 2024",message
Telegram,org.telegram.messenger,COMMUNICATION,f4bba222-c160-4ace-b15a-c0cc3f88e21e,I want it,,Divine Apashembo,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,408c60af-b387-4060-bea0-826f03588df9,Nice,We're glad that you're enjoying Telegram. Thank you for your review!,Akbar Asoudeh,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,abbba4c4-9e69-4f57-96af-99ce1b320f77,Top Follwo,,Hasnain,5,"Nov 01, 2024",Foll
Telegram,org.telegram.messenger,COMMUNICATION,03459724-b6a1-492b-8fec-139139999fb8,Great application for privacy.,,Sathish V,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3c01a758-bde4-4cb5-9d23-0b658ee913e8,"Just one word, a masterpiece 👌",,Muhammad Mehdi,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,61d00f2b-2813-490f-a5e2-0d2cc2335bfa,I really love the app and it's feature,,Emmanuel,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,f2650465-c3cc-4daf-86a9-60e16f972f6e,"Certainly! Here’s a brief overview you might find useful: --- Concerns Regarding Tomarket App Practices Many users have raised concerns about the Tomarket app's practices, particularly regarding the flagging of accounts as ""cheaters."" Users who have not purchased the premium version often feel unfairly targeted, leading to a growing sentiment that the app's policies are not transparent. This situation raises questions about the app's fairness and whether its practices are scamming users out",,Sadikur Rahman,1,"Nov 01, 2024",flagging
Telegram,org.telegram.messenger,COMMUNICATION,95ba52ac-7791-43fc-9b45-9c126ce471d1,Am trying to get into the telegram app but will not let me in,I’m sorry that the app is currently not working perfectly for you. Could you please give more details? I’ll do my best to help.,Antony Freeman,2,"Nov 01, 2024",telegram
Telegram,org.telegram.messenger,COMMUNICATION,04bd1a53-d543-4ad1-84d2-7580c80a71a7,কোড আসচে না কেন,,Nirob Broo,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,97f369cf-5d2b-42b9-a214-10b2fda6f700,Thanks again,"Thank you for your rating! If you have any feedback or suggestions, feel free to share them with us.",Nagu bevinamar Nagu,4,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1433e5d8-aa1b-41ae-9ca6-dd8a36472125,I was trying to sign up but the phone didn't call to give me the code I tried other methods they didn't work,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Céder The leader,1,"Nov 01, 2024",call
Telegram,org.telegram.messenger,COMMUNICATION,c7f7c105-a127-4f25-b621-d4c6f128bbd2,Nice,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",Anand Anusuri,4,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,f7115db3-13c4-4457-a9d9-8652de29fe7b,Mashallah Nice wow bhot achy chal rah hai ✌️😎✌️ Update now,,Qadeer Ali,5,"Nov 01, 2024",Mashallah
Telegram,org.telegram.messenger,COMMUNICATION,2450f8aa-3a99-4c90-adf5-30efaef34616,telgram is not running on my phone therefore i am facing alot of problem Plz fix it......,I'm sorry that you're experiencing an issue in the app. Please let us know more about it by going to bugs.telegram.org and reporting it there. That way our developers and support team can get more information to fix the issue.,Syed Taha Hussain,1,"Nov 01, 2024",running
Telegram,org.telegram.messenger,COMMUNICATION,8f6f560b-3920-49a2-bfd9-1b9e15a7fecf,my number got banned when i try to sign up,"Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",Aimar Nadiv,1,"Nov 01, 2024",sign up
Telegram,org.telegram.messenger,COMMUNICATION,6ceaca71-fe22-4139-bc41-fc1617d35fac,Wh uu Tum user Off hat That's aa yug i it's th i Rd hiiii gb jh RG f sh uh i Rd it agg h,,SAURAV KUMAR,1,"Nov 01, 2024",Tum
Telegram,org.telegram.messenger,COMMUNICATION,55afed43-9a37-4375-aab4-4d6700f0067f,Nice👍👍👍👍😊😊,,deepak kumar,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,2153a5ca-9c85-4a99-b83e-ad4436ef16d8,Super,,Sagar Madanashetty,5,"Nov 01, 2024",Super
Telegram,org.telegram.messenger,COMMUNICATION,d39bce28-f6bc-4c5b-b913-c54c2aae233b,goog,,Crazy LoveHistory,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,cabed377-7c01-4dce-ad3f-d3d15a4382d2,🥺🥺🥺,,Aloïs Bornéus,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c149f4f6-88f2-4502-9a18-2ad3fe77324f,لا أنصح بتحميله كل ما افتحه الاقي عليا محاضرات متراكمة,,عاصم حسن,1,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ed9206c3-9c2e-4a68-9d16-cbea99840034,"Telegram bots which are a lot of scams, harassing common people and wasting their time",,Mohammad Motaleb,1,"Nov 01, 2024",bot
Telegram,org.telegram.messenger,COMMUNICATION,6da829c6-4346-400b-b9db-0fe545cec83c,"My account has been hacked , twice a week ago , and now my contacts are receiving anonymous group links from my account. Very bad app in terms of security and privacy.",,Asmit Gupta,1,"Nov 01, 2024",group links;security
Telegram,org.telegram.messenger,COMMUNICATION,75e5456a-10e6-4658-8619-9d147f490cfe,Telegrame,,Tuanna Hassan,5,"Nov 01, 2024",Telegram
Telegram,org.telegram.messenger,COMMUNICATION,46020745-1daa-47bb-9a9d-1f3da33d5a8a,Amar teligram calu Hy na,,Sanjia Akter,3,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,66e2f04e-5aa6-4be9-a53d-c905bc8033fd,Malaisiya hotlink sim not code,,john sharif,1,"Nov 01, 2024",Malais;iya
Telegram,org.telegram.messenger,COMMUNICATION,be5b5ce6-7293-4389-a764-e0bbb2e59d83,Talegram worst ever app . The app did not understand the hacking,"Please make sure to never share your login codes with anyone, and avoid using 3rd party / unofficial apps. You can go to Settings > Devices in Telegram to see where your account is logged in and terminate any suspicious devices there. You can also add an extra password for your account in Settings > Privacy and Security > Two-Step Verification.",UDAYBHANU AHIRWAL,1,"Nov 01, 2024",Talegram
Telegram,org.telegram.messenger,COMMUNICATION,2b672f52-8965-45c0-baf6-dd1872707039,Good,We're glad that you're enjoying Telegram. Thank you for your review!,Pradip Dambali,5,"Nov 01, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,a14e92cd-4787-4804-a1ee-97420ab22711,Best,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",zaharau kazali,1,"Nov 01, 2024",Best
Telegram,org.telegram.messenger,COMMUNICATION,df9de59c-153a-45db-a593-1a3371bbaf07,This good app,,Daw Myat Su Hlaing,5,"Nov 01, 2024",app
Telegram,org.telegram.messenger,COMMUNICATION,44b7586e-345f-4e36-98b5-cc73c6bc78b9,The app is so so good,,Tata yanick,5,"Nov 01, 2024",The
Telegram,org.telegram.messenger,COMMUNICATION,27b8be10-3013-495e-9462-a8669db9f7e1,𝗻𝗶𝗰𝗲 𝗽𝗹𝗮𝘁𝗳𝗼𝗿𝗺,,Aman Cricket,5,"Nov 01, 2024",platform
Telegram,org.telegram.messenger,COMMUNICATION,7c67a5bd-d30a-49bf-b63d-c33350555e54,Aksh,,Md Abdullah,5,"Nov 01, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,8f64e5c9-2fef-458d-aed4-02881395a33a,Please don't remove video contains in Telegram ...,,Shaikh Bilal,1,"Nov 01, 2024",video
