app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at
WhatsApp Messenger,com.whatsapp,COMMUNICATION,501e83ab-bd3d-49e9-8a68-a138ca0ff767,Great app,,Gbadebo Folake,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5a764e49-29fa-4882-8a08-5d1b3b30c0d1,Yes very good ap,,Chhotu Manjhi,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6d2c330a-b7b7-42f2-afa3-f66286aef715,It feels good 👍,,Kc Eze,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c0d3ff0a-725e-492f-a264-cb0a14e72ba0,Rajkumar,,Raj Kumar,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,87ede80d-6d73-420c-9108-5c92c61526bb,This watsapp is very good if youre using you go stay happy when you no have recharge card,,Usaina Abdullahi,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,758508e0-f8fd-49e5-8ea8-66f46da1a3c2,This is the best app,,Jawed William,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c1c500f4-2974-4706-9f33-9c73c2daa594,But bad service,,Papita Malviya,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6bd58e04-ba93-424e-a772-018674c5352b,Security reason without information delete what's app group,,Banjara News special,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7f920416-7076-49fa-bf6d-1aff07c1ca74,How to update??,,Muhammad Shayan,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a9f57304-c820-4791-a2cb-19509abdfd79,Good application for communication to each other,,Manoj Nath,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,779e5dc8-da16-455f-b5d7-a1852e976641,Sending Status Vedios are becoming very poor Quality. When it was HD vedios,,srikrishna k,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b8baf3b3-abcb-4665-8fe3-3794b54d4a3b,Very nice,,Tamil Tamil,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,16423c19-022e-4f02-86f8-7869a1b07e49,My whatsapp is not working properly show me whatsapp due to spam So please check this properly,,Shivkant Singh,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3b946672-cbb7-4ab2-874d-93894733a1f3,Why i can not logi in with my MTN number,,Isiyaka Mayaki,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5496fa44-f154-448d-9c06-0dd8e5aeadfb,I can't use WhatsApp the said I should log on to the official website,,Josephine Addom,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,785d9a98-eb67-49c5-872d-53b7f852ad3c,It's update feature takes too much mobile space making it unable for Android,,M Atiq,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4ac799ff-ab1d-42d0-96e5-2e0ec9d1535d,"""I have been trying to transfer my WhatsApp account from Oppo A9 to Realme C55, but I keep getting the message 'You are logged in to an unofficial WhatsApp.' I have downloaded WhatsApp from both the official website and Google Play Store, but the issue persists. WhatsApp's customer service is also unhelpful, leaving me frustrated. Please address this issue as soon as possible.""",,Abdullah Haider,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7586c43f-3965-46a0-8225-12a38f362b04,"My account is suspended. After I reported spam.!? Instead, I'm marked spam. Kindly review and revive my account. How can you verify I'm being harassed by spammers and not a spammer ???",,T. P. M,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3a6b9513-6222-4b98-beb7-d7c7b83a7cf8,All good,,Pavao,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5bedb690-7a20-4457-b899-40ca5b88ceca,I don't understanding I download my what's app Through play store and You keep telling me to download official what's app while it's what's app messager 😟😟😟😟,,Rabia Seif,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8ca08e7d-25dd-4b98-9b8e-e960b03a9432,It's good for conversation,,Rambeti,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,65467ac3-9014-4fd5-a49c-eebbe88e5168,The best apps,,Dana Jusayan,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4e78254f-cc72-4b4d-a9cb-f15ec6ba8eca,My status is not available,,Janet,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fbcef2fa-ab65-4072-85e7-d40971c8551a,Not good any time problem,,Sami Ullah soomro,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cde47981-c800-4bba-b875-35cd98d015e9,Taugeeq Hi,,Jameel Ahmad,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dd640e7e-90aa-4afb-a242-9e02158aa944,👍 good but am not able to ask meta questions why,,Jennifer Akia,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d1cad296-7102-4496-957d-89823755e1ff,Phenomenal ❤️,,Aijaz Ahmed,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fe9ba15e-6447-4208-b922-f73be5bcf22a,Its really good I recommend,,Amina Alabi,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1170f603-b8d4-49c2-a82a-123f39bf2f59,I love this WhatsApp so so much it help me very very well,,Agu onyebuchi Michael,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,55eacad3-ef09-4c76-81f0-3e8521d869f6,Great,,Joseph Jonathan,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bf2700a3-ef04-498d-a0be-d43a5b836be0,Please my whatsapp is not working for pass four days I have update from being til now still is not working please why,,JALIA ABUBAKAR,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b5cf0d52-5f98-43e3-ab7d-63e3fec1f873,Thanks WhatsApp,,Wasim Ansari,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,85ed7e2d-c905-4772-8f8c-78b3875c458b,It doesn't have the like option,,Kevoo Kinyua,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9dfbf834-9275-41af-9239-67aeeb3c540f,I can't like this chhanal update,,Kishan Makwana,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fcf11280-f802-4040-8f56-0e0925a29923,"Okpor Xup guys 👍 My friends use to call this app bestie(best)🥂🍒,but I call it 99+1=100.the app is 100% good 👍👍.",,Promise John,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9898ba29-4c2a-4aca-8275-9382095fc7db,"I've seen others with meta though I don't have it, can the developers fix this please",,Muhumuza Alex,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a6a7a4f0-5a04-4c12-b972-b9930778cd27,My WhatsApp AI doesn't seem to be working,,Abdulhaqq Olamiposi,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c90f75c3-06df-48a9-91aa-88415a49b719,Please unban my whatsapp account immediately. This is my personal main account. I need this account too much. Kindly open this account as soon as possible.,,Jhangeer Khan,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b7df5881-80fe-4ee5-8019-db237b326a1a,Can't talk but WhatsApp only,,Ravi Prakash,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1e3e0720-13d1-48d5-af7c-001dc56b4b75,This very good app for messaging and sending videos and photos,,Techno Wave,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,482dd3ec-b5b3-4502-a8de-4e0a19075ea3,Very good experience am happy this is very usebut networking is not good very uses in this app,,Manjoo Devi,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0a08ed57-bcd0-4a72-a671-970937e65181,This WhatsApp works best,,Andrew Marufu,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,001a98b7-fec0-4f4a-80fe-59264a4c0dc6,Amazing app and it keeps getting better and better,,Favour Ifunanya,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fc705cb8-edc2-475f-b9d8-8ad0626f2c10,Extremely good. it's good when it comes to video and audio calls,,Lucas And Fraser,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f9cc4775-63eb-4c51-be94-12d190ce0a77,Sometimes watts app use to close my account for No reason,,Idris Abdullahi makun,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1fcc9f23-8ae3-4d01-bcf6-f7b6a5af14a3,Fast and secure,,Eunny Shie,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ad1ed842-5902-4751-a14f-80dcc42d4651,This app is a joke. How data and media is being stored and shared is a farce. End to end encryption is making everything more complicated and now I can't see messages in chats because I switched my device. Pathetic,,Beyond Madness (ha ha ha),1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9ee7a369-52b6-4c78-91a6-25235746fdc6,Very useful👍,,Ishtu,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b84eb82e-c4ff-4796-a8c0-30b779929a74,You guys should try and correct the error in this latest update. My contacts status' are just scattered–Not arranged in order of time posted...,,Yunus Hassan,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,35ea3607-f49b-4e82-8d73-ca3dbfd72fca,It was a quite wonderful experience,,Paulyn Owoya Ohiero,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,47125e0f-8a59-42d5-bd91-a0051608b9bb,Why I have been banned 🚫 from using Whatsapp,,KIPSANG TONUI,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,62b70e43-754f-4d67-8856-b4afb64737e0,Good love it,,Folorunsho Happiness,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,090ec5d6-af72-430f-83c8-bc81794e87c7,"For now to me as if I have not made a WhatsApp, my well being is what I am looking for",,Towfik Muntala mohammed,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,71aa39e1-1c08-4b73-98b9-54d78ca21662,Very nice whatsApp 😜😜😜,,MR Queen2,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a72a72ce-8431-4477-9af5-751187fe16a1,Precisely,,Ambrose Opio,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9f85f1b8-02cd-402b-bd7f-a661bb962cf2,Thanks for the update,,verifycompany396,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8ea8ae82-b36b-4107-8cc4-749b1c169ec3,5 start review,,OPT AARON NORRIS,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f81209dd-96a0-47a2-af9a-fe4b2ca3d56f,"Very good app to use, I can all me girlfriend at any given time of the day",,Setsumi Makume,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,24aca21c-377a-4ca3-8426-529d5b87fb13,Tough app,,Fanta Karrah,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8a802d24-e57d-492e-9511-798736866798,Status updates do not follow their update time...pls fix...thank you,,Mukoro Karl,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a0cadeb9-6715-4c41-82e8-f711d8c140fa,I put my new phone number in it and none of my friends can contact me on the App,,Tara Lowes,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,267274a5-6fb5-4ca9-9f7b-93ba30fddf31,"Please my whatsapp is blocked and i do not why and since then i have been seeing download official whatsapp and after i finish downloading it,it will still say that same thing please help",,Uchenna James,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,da642ced-2322-45a3-b030-2d191ba9de4f,Simply and quickest communication app to use. Please add a feature where you can go live for your contacts,,Abulele Mtwa,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5f54cda8-ad9e-4ca7-981f-7ed6af31114f,"Sure! Here are a few ideas for your WhatsApp description: 1. ""Living life one day at a time. Passionate about [your interests]."" 2. ""Explorer at heart. Always seeking new adventures."" 3. ""Coffee lover ☕ | Bookworm 📚 | Dreamer 🌟"" 4. ""Just a [your profession] trying to make the world a little brighter."" 5. ""Chasing goals and good vibes only."" Feel free to mix and match or let me know your interests for a more personalized suggestion!",,Muhammad Mansha dogar,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d45ee8a0-f095-4f4b-aee1-647bc7aab5d3,Slow,,Georgina Affor,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,17948caa-afde-453a-8c5d-528f56f8ec4d,Very bad why ban my whatsapp account for 24 hours,,Mr monu yaduvanshi,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c99074b8-2d56-4f4b-9436-084204e4b6d0,This is a great app l love this soooo much is good app to chat with family and friends so awesome 💋💋💋😘😘😘💓💓💓🥰🥰🥰,,Michelle Mazzmal,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d8196a6c-411e-4334-92c9-b18acaa58e8d,Very good,,Fatuma Shariff,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,663e2b3f-a15a-4397-8bd2-76886f780cab,What a good app,,Vico Oreofe,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8476a70c-45ea-45b3-9ba4-af2a932b2540,I cant dowmload the app i dont know why ot didnt allow me to,,Nayis S,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c5db6a62-ecaf-4a47-9be3-14b46b0c0997,"I am not getting option to switch account. I was already having second whatsapp, but now no option is there. Please check",,Prateek Gaur,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,45865b2d-911e-4ebb-bbac-13eee699e30c,Very useful app for communication,,jeyakumar J,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,965555d5-6e4f-4c98-9a5f-94341f15e82f,why don't I have a meta AI,,Jane Amata,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f9b7f581-4334-4b10-892d-235960dd192d,It can not stop a voice message when being played and it is slow,,danlami tukura ladi,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b136425c-1925-4531-8407-7827e672465b,"I miss the old whatsapp.It does'nt drain internet data as much.Especially today i havent even send a single message and whatsapp already comsume 250Mb of data.I can send sms(photos & videos included),call or video call a friend or be in a groups which benefits me.Fr i don't even want to follow people or certain groups in whatsapp.There is already instagram for that.Why is it so hard to mute community groups that someone i didnt even know added me.Oh simple things,where have you gone🥺.",,Lex Ruata,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3557c1fc-1268-49da-b08a-b3974dea9e04,Come to notification don't show problems,,Samim Ara,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1db6ee9b-4323-438b-8b3b-e722887b32eb,Experience is good there can be some more improvement in voice call and video quality.,,VINAYAK AGARWAL,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2222b9dc-ab5d-44db-a73e-2e08c6d0c318,Can't use video call backgrounds 😭,,Srija Mazumdar,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b9621653-04c3-4be4-8c69-0ddd06f2049d,Very good I think 💬💬💬💬💬🤔🤔🤔,,Muzamil Gujjar,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,46d7a1bd-f5cf-469c-9b42-c28e694b3f10,Interesting n usefully,,Ladan Mohammed,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1a932612-17b7-4c65-8787-679d795c79c8,Its very hard to log in and I can't download the so called official WhatsApp,,Ndikata Ugo,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ff6c2801-5209-4adb-b650-1783f0ce49cf,Good app. To use,,Hassan Zhazha,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,13aeea40-3562-4fe2-88da-fe4e510dc934,Good but keeps long in installing and also I can't save people's status,,Martha Anador,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,784165c3-e6ce-4003-ae83-3e27d3e88fea,Why is the whatsapp that ive downloaded from the play store telling me to download the original version,,Terry Akinyi,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2be44c78-7e8c-4056-9b8a-262afd4430b9,What's is the code for this app because I didn't get any code it is saying sending but nothing,,Simona Van rhyn,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5da54654-b179-49bf-899e-a7d91adf5cab,It's been months while l am blocked n done everything u said bt it ain't working,,Libertie Murevanemwe,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ad8b3dd7-74ff-4d5d-b51e-0573a16204b1,Official Gmail,,LX POPO,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dfe4bd2b-5f71-4464-9746-9e2d923f948b,Colour this sout ?,,Pink Ponk,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,378805e9-c781-4d3b-832a-13461ffef9c7,Is cool,,Timothy Tafamel,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,aa334f40-a4f7-4c1d-be18-feb297033a74,Suport the account WhatsApp,,Gabonales Beveriz Quicho,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a119c96b-c2b3-44b5-a64e-68eebfd69729,Not I like this app but plz fix some issues,,Maya Rani,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,806f44e2-c594-46ab-9f3b-3d2a219f1995,I have been trying to download this app on my device But I can't,,Fortunate Ushanu,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,45f2c474-0b92-426a-990d-0c1d212ff572,Good app,,Ahir poonam,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,74f62612-8420-490a-9970-3b3ab5161ffc,Good app,,Goodluck Teerebe,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,206d4a03-9712-428b-9753-aad57e842a06,Please can you change the cl system,,Thevan Nair,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,787ffd7c-9c95-49a4-8a47-8c40bece1e03,Exceptional,,Muwulya Eden,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,065309b0-1cb3-45a3-b4dc-bf525cf1e488,It's chat with world wide and I like it,,Gopika Go,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,491a38c4-8a9a-4a73-a6d7-6a5cfca49a86,Not very optional,,Rambling King,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6ade3516-e05e-4d89-80bc-ea480568e4eb,Great app but can be better. I want to pitch an idea to Mark Zuckerberg to make it better.,,Iniidara Isaiah,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,93fdea0d-be52-4d5c-8eb3-d6302956b0f5,Thilina thilina Reviews are public and include your account and device info. Learnmore,,Thilina thilina,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,541723f0-b6fa-4471-b1d4-5c389e64a962,good luck,,Manuel Ridolfin,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4e71b9bc-7bf0-4af7-85c5-fd2cf0849ed2,Whats app is exceeptional,,Harriet Agbenya,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5a95ae10-542a-47c3-bdd7-43617b8f193c,One of the best app,,Ujunwa Sarah,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,64d80257-ec13-4fac-b1b4-1de8cb5b0479,i want to be apart of users beta whatsapp!!!,,nadhim naufal,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,35a5f3cf-2025-45e7-9b10-0910cc11cb01,Thank you,,Mphoke johannes Malatji,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ca7e221b-2005-4c64-b55f-87d909381961,Pls my WhatsApp is showing me to download from official site plz I need Ur help,,Abdulahad Salihu jauro,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4a57456e-b9cc-4d82-9586-7bf6f9bddc69,Its My favourite app,,Rao Sameer,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,98c8ee5f-08ff-4bdc-b0fe-77eb7a1f5108,This app is also useful for us,,Abdul Kayum,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2a881feb-e1ee-424d-8371-aac0bfe35d0f,"suggestion... bring back the ability to save profile pics and REMOVE THE ""this message was deleted""",,Ayabonga Wellem,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e2ba7bdd-2c44-477c-9800-0d95428e487a,This is the worst app I've ever used.,,Tony Abe,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,20bf60b9-e501-4232-a459-fa3fd07fd33a,I don't like this wats app,,Manali Powar,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b9d8c290-412e-4d26-9fb4-d12f8a03c6d2,Gud for business,,Smiso Armstice,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bf1b5579-f223-4d4f-8fda-8ac39b4373cb,Please I have no ai,,Destiny Ogbimi,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7987a5b8-4e81-4c9b-8dff-2288135acf2a,It cannot hide group members,,Realme C51,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9e9683a7-deb7-493e-a0ac-b4114fb53d1e,I only wish you could have a separate read receipt for status. Let it be like Instagram where by if I turn off my read receipts it only affects the chats and not my story views. Also why can't androids automatically archive all chats but iPhones can?? In this time and age??,,Linah Kamore,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a4f589cf-8092-45ec-889c-507c58b59859,Very good,,Kirshna Nishad,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ded54018-ca6f-43ac-9f15-1456f69864dd,There's more I can't say about this app✊,,Innocent Sithole,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d3b8e96e-c942-4824-a368-5fc502da5d54,Very good,,Haim Uddin Akand,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2b90e811-9890-4e41-aa82-fda82d86831e,Good job,,Simon Kangethe,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2357225f-9fd0-4112-a922-73a0e1f27872,Also good 👍👍,,M.dinesh M.dinesh,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3965dc3f-5985-4e99-b2bd-01f8aedbf532,Its a nice app,,Chi praise,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0f17fd97-cb64-419c-8a61-1381a7134d1c,fellow whatsapp,,Saka Rokibat,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,77d6d7bd-fc69-407c-8ba7-28bd7cb9a4cb,Privacy is never satisfy,,Bharat Kumar,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7d68ab25-18a5-44d4-8317-42459ed4a0fd,Good it worked well and helped me connect with friends and family,,Nonkosi Khumalo,3,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,47dbee6d-e649-4b58-af50-e74ece9793c5,"why can't I save a new contact on WhatsApp? if I tap on an unsaved number, it only brings up two options 'message' and and 'view security code'... where'd the 'create new contact' feature go?",,David,4,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3ce6ad7f-234b-4fae-a2e5-1b79e528c49e,update,,Jamil Comadug,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e4f2c61e-8722-48f9-b19c-c5ca08ef3bc9,Good and reliable,,Abiola Adesola,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f2ed37cc-0a30-44be-9cf1-b0f85337b99b,Help to find official watsapp,,Wamalwa Hawa,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9baa53fc-9f00-4248-8083-2b2c2d37b88d,Very bad,,Mary Akweson,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a2b76655-dfee-4c94-97cc-11a2232701fc,Good app,,Yukar tarak Tarak,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,191cee69-4ee6-4984-a136-cac0f76525da,its an awesome up 🌈,,A Google user,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9f27ae9b-b02d-4bd7-9718-bd137d339723,It is so difficult to transfer data to new android phone directly without Google. What a stupid connectivity method and methodology.,,Yin Yoke Low,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a7255e74-80d4-478b-ab83-f9c241fdca78,This app very very cool,,Md Yasin,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5d6109f5-7a34-4518-95de-78626e60a3d2,"WhatsApp team, you need the official whatsApp in my whatsApp account, people are facing these problems, i have not used any fake WhatsApp, this has happened due to a mistake, please run my account again and fix this problem, thank you",,Sayan mondal,1,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8173c2c7-c1a4-4a16-9665-7753a0f492ec,It's fast and great,,Zenobia Dolmag,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3627a49a-00bd-4839-909d-dfac82fcb76d,It's so awesome 👍🏼,,Simba Woo,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f2379567-7b08-4af8-946b-3cc196731901,Great,,Omoyeni Oyeledun,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cca598e9-8870-4b2d-900d-f3fa37755f1f,WhatsApp is a very good app for messaging and so on but i think for the next update u should also try to improve the quality of videos and pictures but in other words WhatsApp is the best👌👌,,Ezeilo Enkay,5,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d72c2b53-1031-465d-bd0d-c60dc01ef9c6,Very good,,Anil Pawara,2,"Oct 31, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0fd3a019-e049-451d-bbaa-e8ab0a3463f0,very good at work excited about it good friday night lights are on and on about,,oo bb,5,"Oct 31, 2024"
